scientific_name	count	max_intra	min_inter
Rallus aquaticus	5	0.04228999838232994	0.07744000107049942
Rallus limicola	1		0.07744000107049942
Rallus longirostris	1		0.09258999675512314
Recurvirostra avosetta	2	0.0	0.05116000026464462
Regulus calendula	30	0.008104000240564346	0.11869999766349792
Regulus ignicapilla	2	0.0	0.11110000312328339
Regulus regulus	4	0.0015460000140592456	0.10649999976158142
Regulus satrapa	12	0.02457999996840954	0.10649999976158142
Remiz pendulinus	2	0.0	0.10490000247955322
Rhodostethia rosea	2	0.0	0.061730001121759415
Riparia riparia	2	0.0	0.10019999742507935
Rissa brevirostris	1		0.05025000125169754
Rissa tridactyla	2	0.0	0.05025000125169754
Saxicola rubetra	4	0.0031010000966489315	0.08611000329256058
Saxicola rubicola	1		0.09828999638557434
Sayornis nigricans	2	0.0017389999702572823	0.08869999647140503
Schoeniclus rusticus	1		0.06216000020503998
Schoeniclus spodocephala	1		0.07072000205516815
Scolopax minor	1		0.10559999942779541
Scolopax rusticola	2	0.0	0.10559999942779541
Seicercus borealis	1		0.10760000348091125
Seiurus aurocapilla	8	0.010089999996125698	0.05728999897837639
Selasphorus platycercus	1		0.026040000841021538
Selasphorus rufus	2	0.0	0.02256999909877777
Selasphorus sasin	1		0.02256999909877777
Serinus serinus	1		0.04475000128149986
Setophaga americana	7	0.0043230000883340836	0.04755000025033951
Setophaga caerulescens	8	0.0014410000294446945	0.041600000113248825
Setophaga castanea	3	0.005764000117778778	0.03601999953389168
Setophaga cerulea	1		0.03988000005483627
Setophaga coronata	27	0.008888999931514263	0.03889999911189079
Setophaga dominica	1		0.03067000024020672
Setophaga fusca	3	0.002882000058889389	0.04467000067234039
Setophaga graciae	2	0.0016469999682158232	0.00482300017029047
Setophaga kirtlandii	2	0.0	0.04140999913215637
Setophaga magnolia	22	0.005764000117778778	0.046620000153779984
Setophaga nigrescens	2	0.003215000033378601	0.00482300017029047
Setophaga palmarum	7	0.0031500000040978193	0.03067000024020672
Setophaga pensylvanica	10	0.008646000176668167	0.027380000799894333
Setophaga petechia	27	0.015850000083446503	0.027380000799894333
Setophaga ruticilla	17	0.014410000294446945	0.03601999953389168
Setophaga striata	15	0.006308999843895435	0.027380000799894333
Setophaga tigrina	4	0.004701999947428703	0.04035000130534172
Setophaga townsendi	4	0.002882000058889389	0.020169999450445175
Setophaga virens	7	0.0043230000883340836	0.020169999450445175
Sitta canadensis	1		0.11959999799728394
Sitta carolinensis	2	0.0	0.09509000182151794
Sitta europaea	3	0.006289000157266855	0.09798000007867813
Sitta pusilla	1		0.10279999673366547
Sitta pygmaea	1		0.09509000182151794
Somateria fischeri	2	0.0	0.009569000452756882
Somateria mollissima	4	0.004629999864846468	0.0
Somateria spectabilis	1		0.0
Sphyrapicus nuchalis	2	0.010089999996125698	0.030260000377893448
Sphyrapicus varius	1		0.030260000377893448
Spilornis holospilus	2	0.0	0.10840000212192535
Spinus barbatus	14	0.0043669999577105045	0.04489000141620636
Spinus lawrencei	2	0.0	0.052719999104738235
Spinus spinus	7	0.02305000089108944	0.04489000141620636
Spinus tristis	9	0.0014410000294446945	0.047839999198913574
Spiza americana	2	0.0	0.06560000032186508
Spizaetus philippensis	1		0.09330999851226807
Spizella arborea	12	0.004650999791920185	0.07204999774694443
Spizella atrogularis	1		0.05508999899029732
Spizella breweri	1		0.04611000046133995
Spizella passerina	10	0.010569999925792217	0.04755000025033951
Spizella pusilla	3	0.005764000117778778	0.04611000046133995
Stercorarius longicaudus	2	0.004629999864846468	0.058639999479055405
Stercorarius parasiticus	6	0.006409999914467335	0.058639999479055405
Stercorarius pomarinus	4	0.0	0.003085999982431531
Stercorarius skua	3	0.0031300000846385956	0.003085999982431531
Sterna forsteri	1		0.06677000224590302
Sterna hirundo	2	0.004629999864846468	0.055560000240802765
Sterna paradisaea	2	0.0	0.055560000240802765
Sternula albifrons	7	0.017240000888705254	0.052149999886751175
Sternula antillarum	1		0.052149999886751175
Streptopelia chinensis	3	0.0014410000294446945	0.09414000064134598
Streptopelia decaocto	4	0.0016210000030696392	0.07406999915838242
Streptopelia orientalis	1		0.02879999950528145
Streptopelia turtur	1		0.02879999950528145
Strix aluco	4	0.0015429999912157655	0.06776999682188034
Strix nebulosa	6	0.0294599998742342	0.08183000236749649
Strix occidentalis	2	0.0	0.09502000361680984
Strix uralensis	3	0.0	0.06776999682188034
Strix varia	1		0.09502000361680984
Sturnella loyca	14	0.007205000147223473	0.08934000134468079
Sturnus cineraceus	5	0.002882000058889389	0.060520000755786896
Sturnus vulgaris	5	0.01080000028014183	0.1046999990940094
Sula leucogaster	1		0.0763700008392334
Sula sula	1		0.0763700008392334
Surnia ulula	3	0.0	0.13899999856948853
Sylvia atricapilla	2	0.003085999982431531	0.0817900002002716
Sylvia borin	2	0.003085999982431531	0.1080000028014183
Sylvia communis	3	0.00471699982881546	0.09478999674320221
Sylvia curruca	3	0.002759000053629279	0.08043999969959259
Sylvia nisoria	4	0.004629999864846468	0.08043999969959259
Synthliboramphus craveri	2	0.0	0.09877000004053116
Tachybaptus ruficollis	2	0.013570000417530537	0.07400999963283539
Tadorna tadorna	4	0.003085999982431531	0.06556999683380127
Tetrao urogallus	3	0.0015429999912157655	0.0456399992108345
Tetrastes bonasia	3	0.0015579999890178442	0.1120000034570694
Thalasseus maximus	3	0.0	0.027380000799894333
Thalasseus sandvicensis	4	0.04104999825358391	0.027380000799894333
Thryomanes bewickii	3	0.04600999876856804	0.08496999740600586
Thryothorus ludovicianus	3	0.0	0.07846999913454056
Todiramphus chloris	5	0.0015460000140592456	0.11429999768733978
Toxostoma bendirei	1		0.001858999952673912
Toxostoma cf.	1		0.001858999952673912
Toxostoma longirostre	1		0.028440000489354134
Toxostoma redivivum	1		0.05959999933838844
Toxostoma rufum	2	0.0015379999531432986	0.028440000489354134
Tringa erythropus	4	0.015429999679327011	0.06977000087499619
Tringa flavipes	1		0.06763000041246414
Tringa glareola	5	0.0031059999018907547	0.07221999764442444
Tringa melanoleuca	1		0.04503000155091286
Tringa nebularia	4	0.008163000456988811	0.04503000155091286
Tringa ochropus	3	0.0031900000758469105	0.0885699987411499
Tringa solitaria	2	0.0030670000705868006	0.10790000110864639
Tringa totanus	4	0.0	0.07221999764442444
Troglodytes aedon	14	0.059870000928640366	0.03500000014901161
Troglodytes cobbi	8	0.001988000003620982	0.03500000014901161
Troglodytes troglodytes	8	0.05186999961733818	0.07421000301837921
Turdus falcklandii	13	0.005764000117778778	0.05764000117778778
Turdus iliacus	5	0.0	0.05948999896645546
Turdus merula	4	0.003085999982431531	0.05891000106930733
Turdus migratorius	18	0.01228999998420477	0.05764000117778778
Turdus naumanni	3	0.010420000180602074	0.025299999862909317
Turdus philomelos	4	0.007716000080108643	0.08636999875307083
Turdus pilaris	4	0.003085999982431531	0.052080001682043076
Turdus torquatus	2	0.0	0.025299999862909317
Turdus viscivorus	4	0.003114999970421195	0.08332999795675278
Tyrannus crassirostris	2	0.0	0.1103999987244606
Tyto alba	4	0.054349999874830246	0.15119999647140503
Upupa epops	2	0.0015429999912157655	0.14810000360012054
Uragus sibiricus	2	0.001563000027090311	0.08946000039577484
Uria aalge	4	0.013949999585747719	0.06080999970436096
Uria lomvia	1		0.06080999970436096
Urile penicillatus	1		0.0849900022149086
Vanellus indicus	2	0.0	0.07925999909639359
Vanellus vanellus	6	0.003085999982431531	0.08935000002384186
Vermivora cyanoptera	3	0.03457999974489212	0.052719999104738235
Vireo altiloquus	1		0.021469999104738235
Vireo cassinii	6	0.008646000176668167	0.017680000513792038
Vireo flavifrons	2	0.0031059999018907547	0.057100001722574234
Vireo flavoviridis	2	0.0029849999118596315	0.020899999886751175
Vireo gilvus	21	0.03601999953389168	0.046509999781847
Vireo huttoni	1		0.08271999657154083
Vireo olivaceus	5	0.008646000176668167	0.020899999886751175
Vireo philadelphicus	6	0.005764000117778778	0.05330999940633774
Vireo solitarius	4	0.003215000033378601	0.017680000513792038
Xema sabini	2	0.003085999982431531	0.047839999198913574
Zenaida asiatica	1		0.09691999852657318
Zenaida macroura	3	0.010769999586045742	0.09691999852657318
Zonotrichia albicollis	19	0.008646000176668167	0.019009999930858612
Zonotrichia leucophrys	21	0.005764000117778778	0.019009999930858612
Zosterops japonicus	6	0.0043230000883340836	0.10419999808073044
